epsilon approx query
0.9 57.75887111667544 57.79723518
0.89 57.75887111667544 57.79723518
0.88 57.75887111667544 57.79723518
0.87 57.75887111667544 57.79723518
0.86 57.75887111667544 57.79723518
0.85 57.75887111667544 57.79723518
0.84 57.75887111667544 57.79723518
0.83 57.75887111667544 57.79723518
0.82 57.75887111667544 57.79723518
0.8099999999999999 57.75887111667544 57.79723518
0.7999999999999999 57.75887111667544 57.79723518
0.7899999999999999 57.75887111667544 57.79723518
0.7799999999999999 57.75887111667544 57.79723518
0.7699999999999999 57.75887111667544 57.79723518
0.7599999999999999 57.75887111667544 57.79723518
0.7499999999999999 57.75887111667544 57.79723518
0.7399999999999999 57.75887111667544 57.79723518
0.7299999999999999 57.75887111667544 57.79723518
0.7199999999999999 57.75887111667544 57.79723518
0.7099999999999999 57.75887111667544 57.79723518
0.6999999999999998 57.75887111667544 57.79723518
0.6899999999999998 57.75887111667544 57.79723518
0.6799999999999998 57.75887111667544 57.79723518
0.6699999999999998 57.75887111667544 57.79723518
0.6599999999999998 57.75887111667544 57.79723518
0.6499999999999998 57.75887111667544 57.79723518
0.6399999999999998 57.75887111667544 57.79723518
0.6299999999999998 57.75887111667544 57.79723518
0.6199999999999998 57.75887111667544 57.79723518
0.6099999999999998 57.75887111667544 57.79723518
0.5999999999999998 57.75887111667544 57.79723518
0.5899999999999997 57.75887111667544 57.79723518
0.5799999999999997 57.75887111667544 57.79723518
0.5699999999999997 57.75887111667544 57.79723518
0.5599999999999997 57.75887111667544 57.79723518
0.5499999999999997 57.75887111667544 57.79723518
0.5399999999999997 57.75887111667544 57.79723518
0.5299999999999997 57.75887111667544 57.79723518
0.5199999999999997 57.75887111667544 57.79723518
0.5099999999999997 57.75887111667544 57.79723518
0.49999999999999967 57.75887111667544 57.79723518
0.48999999999999966 57.75887111667544 57.79723518
0.47999999999999965 57.75887111667544 57.79723518
0.46999999999999964 57.75887111667544 57.79723518
0.45999999999999963 57.75887111667544 57.79723518
0.4499999999999996 57.75887111667544 57.79723518
0.4399999999999996 57.75887111667544 57.79723518
0.4299999999999996 57.75887111667544 57.79723518
0.4199999999999996 57.75887111667544 57.79723518
0.4099999999999996 57.75887111667544 57.79723518
0.3999999999999996 57.75887111667544 57.79723518
0.38999999999999957 57.75887111667544 57.79723518
0.37999999999999956 57.75887111667544 57.79723518
0.36999999999999955 57.75887111667544 57.79723518
0.35999999999999954 57.75887111667544 57.79723518
0.34999999999999953 57.75887111667544 57.79723518
0.3399999999999995 57.75887111667544 57.78383714
0.3299999999999995 57.75887111667544 57.78383714
0.3199999999999995 57.75887111667544 57.78383714
0.3099999999999995 57.75887111667544 57.78383714
0.2999999999999995 57.75887111667544 57.78383714
0.2899999999999995 57.75887111667544 57.78383714
0.27999999999999947 57.75887111667544 57.78383714
0.26999999999999946 57.75887111667544 57.78383714
0.25999999999999945 57.75887111667544 57.78383714
0.24999999999999944 57.75887111667544 57.78383714
0.23999999999999944 57.75887111667544 57.78383714
0.22999999999999943 57.75887111667544 57.78383714
0.21999999999999942 57.75887111667544 57.78383714
0.2099999999999994 57.75887111667544 57.78383714
0.1999999999999994 57.75887111667544 57.78383714
0.1899999999999994 57.75887111667544 57.78383714
0.17999999999999938 57.75887111667544 57.78383714
0.16999999999999937 57.75887111667544 57.78383714
0.15999999999999936 57.75887111667544 57.78383714
0.14999999999999936 57.75887111667544 57.78383714
0.13999999999999935 57.75887111667544 57.78383714
0.12999999999999934 57.75887111667544 57.78383714
0.11999999999999933 57.75887111667544 57.78383714
0.10999999999999932 57.75887111667544 57.78383714
0.09999999999999931 57.75887111667544 57.78383714
0.0899999999999993 57.75887111667544 57.78383714
0.0799999999999993 57.75887111667544 57.78383714
0.06999999999999929 57.75887111667544 57.78383714
0.059999999999999276 57.75887111667544 57.75887243
0.04999999999999927 57.75887111667544 57.75887243
