epsilon approx query
0.9 9.999997564591467 10.0
0.89 9.999997564591467 10.0
0.88 9.999997564591467 10.0
0.87 9.999997564591467 10.0
0.86 9.999997564591467 10.0
0.85 9.999997564591467 10.0
0.84 9.999997564591467 10.0
0.83 9.999997564591467 10.0
0.82 9.999997564591467 10.0
0.8099999999999999 9.999997564591467 10.0
0.7999999999999999 9.999997564591467 10.0
0.7899999999999999 9.999997564591467 10.0
0.7799999999999999 9.999997564591467 10.0
0.7699999999999999 9.999997564591467 10.0
0.7599999999999999 9.999997564591467 10.0
0.7499999999999999 9.999997564591467 10.0
0.7399999999999999 9.999997564591467 10.0
0.7299999999999999 9.999997564591467 10.0
0.7199999999999999 9.999997564591467 10.0
0.7099999999999999 9.999997564591467 10.0
0.6999999999999998 9.999997564591467 10.0
0.6899999999999998 9.999997564591467 10.0
0.6799999999999998 9.999997564591467 10.0
0.6699999999999998 9.999997564591467 10.0
0.6599999999999998 9.999997564591467 10.0
0.6499999999999998 9.999997564591467 10.0
0.6399999999999998 9.999997564591467 10.0
0.6299999999999998 9.999997564591467 10.0
0.6199999999999998 9.999997564591467 10.0
0.6099999999999998 9.999997564591467 10.0
0.5999999999999998 9.999997564591467 10.0
0.5899999999999997 9.999997564591467 10.0
0.5799999999999997 9.999997564591467 10.0
0.5699999999999997 9.999997564591467 10.0
0.5599999999999997 9.999997564591467 10.0
0.5499999999999997 9.999997564591467 10.0
0.5399999999999997 9.999997564591467 10.0
0.5299999999999997 9.999997564591467 10.0
0.5199999999999997 9.999997564591467 10.0
0.5099999999999997 9.999997564591467 10.0
0.49999999999999967 15.00000071246177 14.999999999999998
0.48999999999999966 15.00000071246177 14.999999999999998
0.47999999999999965 15.00000071246177 14.999999999999998
0.46999999999999964 15.00000071246177 14.999999999999998
0.45999999999999963 15.00000071246177 14.999999999999998
0.4499999999999996 15.00000071246177 14.999999999999998
0.4399999999999996 15.00000071246177 14.999999999999998
0.4299999999999996 15.00000071246177 14.999999999999998
0.4199999999999996 15.00000071246177 14.999999999999998
0.4099999999999996 15.00000071246177 14.999999999999998
0.3999999999999996 15.00000071246177 14.999999999999998
0.38999999999999957 15.00000071246177 14.999999999999998
0.37999999999999956 15.00000071246177 14.999999999999998
0.36999999999999955 15.00000071246177 14.999999999999998
0.35999999999999954 15.00000071246177 14.999999999999998
0.34999999999999953 15.00000071246177 14.999999999999998
0.3399999999999995 15.00000071246177 14.999999999999998
0.3299999999999995 19.99999803956598 20.0
0.3199999999999995 19.99999803956598 20.0
0.3099999999999995 19.99999803956598 20.0
0.2999999999999995 19.99999803956598 20.0
0.2899999999999995 19.99999803956598 20.0
0.27999999999999947 19.99999803956598 20.0
0.26999999999999946 19.99999803956598 20.0
0.25999999999999945 19.99999803956598 20.0
0.24999999999999944 25.000001187436283 25.0
0.23999999999999944 25.000001187436283 25.0
0.22999999999999943 25.000001187436283 25.0
0.21999999999999942 25.000001187436283 25.0
0.2099999999999994 25.000001187436283 25.0
0.1999999999999994 29.999998514540493 33.444799999999994
0.1899999999999994 29.999998514540493 33.444799999999994
0.17999999999999938 29.999998514540493 33.444799999999994
0.16999999999999937 41.093092295341194 33.444799999999994
0.15999999999999936 41.093092295341194 36.34527999999998
0.14999999999999936 41.093092295341194 36.34527999999998
0.13999999999999935 41.093092295341194 36.34527999999998
0.12999999999999934 41.093092295341194 44.82814549589952
0.11999999999999933 41.093092295341194 44.82814549589952
0.10999999999999932 42.4309546360746 46.4112018035843
0.09999999999999931 42.4309546360746 46.4112018035843
0.0899999999999993 51.2974540470168 54.50435145515199
0.0799999999999993 54.44437556434423 66.8191025106682
0.06999999999999929 54.44437556434423 66.81910251066827
0.059999999999999276 57.37169703934342 74.02303593025005
0.04999999999999927 61.89885607454926 68.88344865847552
0.03999999999999926 64.79967560153455 73.54706807005773
0.02999999999999925 64.79967560153455 73.54706807005773
0.01999999999999924 69.29324881639332 73.96674446174129
